Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
канал-пластичен-лепенка-15-10,Канал пластичен лепенка 15*10,Канал пластичен лепенка 15*10<br>Шифра 33068,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,13.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kanal_plasticen_20-10_lepenka_90ad4218-f403-4f70-a81b-9cd9bcd8b28a.jpg?v=1576233452,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-7-2-7-6-450,"Стеги за кабел 7,2; 7,6*450","Стеги за кабел 7,2; 7,6*450<br>Шифра 31763",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,8.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_10f49dd3-21fc-44a1-b64c-9201837bdc1a.png?v=1576233026,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-7-6-550,"Стеги за кабел 7,6*550","Стеги за кабел 7,6*550<br>Шифра 33067",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,10.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_80976be2-1c35-4398-9d7e-02b4d7d62f35.png?v=1576232900,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-7-6-380,"Стеги за кабел 7,6*380","Стеги за кабел 7,6*380<br>Шифра 31425",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,7.50,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_90fd8672-aaab-4da2-9888-787cf75c4da3.png?v=1576232806,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-7-6-300,"Стеги за кабел 7,6*300","Стеги за кабел 7,6*300<br>Шифра 31768",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,5.30,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_7f4c2c6c-f9a8-47ad-856b-e73e9625573a.png?v=1576232738,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-7-2-450,"Стеги за кабел 7,2*450","Стеги за кабел 7,2*450<br>Шифра 33066",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,5.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_4e19deaa-dc61-4f65-bf24-1c341dcd87cd.png?v=1576232684,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-4-8-380,"Стеги за кабел 4,8*380","Стеги за кабел 4,8*380<br>Шифра 30819",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_2342d465-3672-41df-b0df-387c6a37871e.png?v=1576231408,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-4-8-300,"Стеги за кабел 4,8*300","Стеги за кабел 4,8*300<br>Шифра 30818",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2.50,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_8a184a70-cf42-4b87-bbd2-42fa59348057.png?v=1576231343,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-4-8-250,"Стеги за кабел 4,8*250","Стеги за кабел 4,8*250<br>Шифра 31770",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_c15f2ad8-ad28-4ae3-a50d-4c3b38aff8c7.png?v=1576231257,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-4-8-200,"Стеги за кабел 4,8*200","Стеги за кабел 4,8*200<br>Шифра 31769",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1.50,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_0a1fb46a-6efd-453f-830e-a3bc0ed85280.png?v=1576230916,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-3-6-370,"Стеги за кабел 3,6*370","Стеги за кабел 3,6*370<br>Шифра 31771",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2.50,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_cd5b1f98-0cf3-4bf6-a4a6-ea232e9e12e0.png?v=1576230862,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-3-6-300,"Стеги за кабел 3,6*300","Стеги за кабел 3,6*300<br>Шифра 30817",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_5b519c6d-dda1-42d6-80ea-7352de3a3f2a.png?v=1576230769,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-3-6-250,"Стеги за кабел 3,6*250","Стеги за кабел 3,6*250<br>Шифра 31764",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,continue,manual,1.60,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_3cf8e2dd-16c0-40cd-9483-d81dfe375f20.png?v=1576230675,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-3-6-200,"Стеги за кабел 3,6*200","Стеги за кабел 3,6*200<br>Шифра 30815",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1.20,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_a353250a-8f7a-4515-8c5a-b44b756cbd13.png?v=1576230536,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-3-6-150,"Стеги за кабел 3,6*150","Стеги за кабел 3,6*150<br>Шифра 30813",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,0.85,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_3f82f969-6118-4063-9948-32f0c203c4e2.png?v=1576230390,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-2-5-200,"Стеги за кабел 2,5*200","Стеги за кабел 2,5*200<br>Шифра 30814",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,0.70,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi_0aeed1aa-780a-4c3a-941b-5f6c2e7e7998.png?v=1576230326,1,,false,,,,,,,,,,,,,,,,,kg,,
стеги-за-кабел-2-5-150,"Стеги за кабел 2,5*150","Стеги за кабел 2,5*150<br>Шифра 30014",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,0.50,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plasticni-stegi.png?v=1576230266,1,,false,,,,,,,,,,,,,,,,,kg,,
редни-клеми-5,Редни клеми 5,Редни клеми 5<br>Шифра 32045,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,86.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/klemes_425262e5-0229-4758-8cd1-3676e4905c25.jpg?v=1576230169,1,,false,,,,,,,,,,,,,,,,,kg,,
редни-клеми-4,Редни клеми 4,Редни клеми 4<br>Шифра 32044,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,75.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/klemes_45f1902a-e1ef-4653-8018-41f7ad2be259.jpg?v=1576230105,1,,false,,,,,,,,,,,,,,,,,kg,,
редни-клеми-3,Редни клеми 3,Редни клеми 3<br>Шифра 32043,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,66.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/klemes_0096a7e8-19b1-401e-93dd-7fabb8fdee1e.jpg?v=1576230049,1,,false,,,,,,,,,,,,,,,,,kg,,
редни-клеми-2,Редни клеми 2,Редни клеми 2<br>Шифра 31665,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,48.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/klemes_d60f3fd1-d680-4ccd-9c03-cafd60ca5e51.jpg?v=1576580015,1,,false,,,,,,,,,,,,,,,,,kg,,
редни-клеми-1,Редни клеми 1,Редни клеми 1<br>Шифра 31664,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/klemes.jpg?v=1576579988,1,,false,,,,,,,,,,,,,,,,,kg,,
дозна-ог-abs-230-310-130,Дозна ОГ ABS 230*310*130,Дозна ОГ ABS 230*310*130  <br>Шифра 33393,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,515.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/230_310_130.jpg?v=1576580020,1,,false,,,,,,,,,,,,,,,,,kg,,
дозна-ог-abs-130-230-120,Дозна ОГ ABS 130*230*120,Дозна ОГ ABS 130*230*120<br>Шифра 33392,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,245.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/33392.jpg?v=1576577755,1,,false,,,,,,,,,,,,,,,,,kg,,
дозна-ог-abs-130-230-85,Дозна ОГ ABS 130*230*85,Дозна ОГ ABS 130*230*85<br>Шифра 33391,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,220.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/33391.jpg?v=1576577710,1,,false,,,,,,,,,,,,,,,,,kg,,
дозна-ог-abs-110-110-50,Дозна ОГ ABS 110*110*50,Дозна ОГ ABS 110*110*50<br>Шифра 33390,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,72.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/110_110_50.jpg?v=1576577984,1,,false,,,,,,,,,,,,,,,,,kg,,
дозна-ог-abs-75-75-40,Дозна ОГ ABS 75*75*40,Дозна ОГ ABS 75*75*40<br>Шифра 33389,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,30.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/75_75_40.jpg?v=1576580347,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-500,Аспиратор 500,Аспиратор 500<br>Шифра 30728,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,6070.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sanayi-tipi-aspiratorler_c6043427-0418-4c4a-b50a-c40aedb698d4.png?v=1576227367,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-450,Аспиратор 450,Аспиратор 450<br>Шифра 30727,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,5690.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sanayi-tipi-aspiratorler_b5d92580-657b-478c-9c82-03a10f8e41a7.png?v=1576227321,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-400,Аспиратор 400,Аспиратор 400<br>Шифра 30726,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,5440.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sanayi-tipi-aspiratorler_baa6d869-7c78-4ba0-ae6a-f45db0b8c1c8.png?v=1576227275,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-350,Аспиратор 350,Аспиратор 350<br>Шифра 33667,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,5060.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sanayi-tipi-aspiratorler_0a1b4958-7393-4c5e-b1ec-38929e3cfd14.png?v=1576227225,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-300,Аспиратор 300,Аспиратор 300<br>Шифра 33666,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,4680.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sanayi-tipi-aspiratorler.png?v=1576227172,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-250-капак,Аспиратор 250 капак,Аспиратор 250 капак <br>Шифра 30274,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,3340.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kapakli-aspirator_3127fcde-b677-40e4-9b05-cace7dcce1b9.png?v=1576226840,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-200-капак,Аспиратор 200 капак,Аспиратор 200 капак<br>Шифра 30273,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2730.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kapakli-aspirator_42a71474-3503-47d8-8615-fe196d414d87.png?v=1576226780,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-160-капак,Аспиратор 160 капак,Аспиратор 160 капак<br>Шифра 30272,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kapakli-aspirator.png?v=1576226709,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-150,Аспиратор 150,Аспиратор 150<br>Шифра 30024,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,570.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/IMG_5766_2e1dc7c2-0f3a-4245-a0e0-16cb7b88d08f.jpg?v=1576226274,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-120,Аспиратор 120,Аспиратор 120<br>Шифра 31183,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,470.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/IMG_5766_90eb09b3-010b-4fd6-9f4c-812872bb4498.jpg?v=1576226167,1,,false,,,,,,,,,,,,,,,,,kg,,
аспиратор-100,Аспиратор 100,Аспиратор 100<br>Шифра 31812,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/IMG_5766.jpg?v=1576226121,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-transparent-350-500-190,Ормар ABS Box transparent 350*500*190,Ормар ABS Box transparent 350*500*190<br>Шифра 32142,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2000.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/transparent_box_48575b07-e08e-4583-a410-2c55ccd60d00.jpg?v=1576225618,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-transparent-250-350-150,Ормар ABS Box transparent 250*350*150,Ормар ABS Box transparent 250*350*150<br>Шифра 31421,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,continue,manual,1075.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/transparent_box_06d9f5ed-2728-4f9f-a955-8857201d15c4.jpg?v=1576225478,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-transparent-200-300-150,Ормар ABS Box transparent 200*300*130,Ормар ABS Box transparent 200*300*130<br>Шифра 31493,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,760.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/transparent_box.jpg?v=1576225343,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-500-700-250,Ормар ABS BOX 500*700*250,Ормар ABS BOX 500*700*250<br>Шифра 32140,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,3780.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ormar_abs_40dec335-8528-4071-9fa9-9cdfa644df0e.jpg?v=1576225129,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-400-600-200,Ормар ABS BOX 400*600*200,Ормар ABS BOX 400*600*200<br>Шифра 32139,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2420.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ormar_abs_ca016193-2175-467a-b7aa-c0912f937238.jpg?v=1576225068,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-400-500-180-240,Ормар ABS BOX 400*500*180/240,Ормар ABS BOX 400*500*180/240<br>Шифра 32138,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2260.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ormar_abs_87c24c70-80ea-4f38-9d93-7aa658a99cc1.jpg?v=1576225003,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-350-500-190,Ормар ABS BOX 350*500*190,Ормар ABS BOX 350*500*190<br>Шифра 32137,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1920.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ormar_abs_707d1fdc-6012-4ab6-a309-0e924f58a3df.jpg?v=1576224920,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-300-400-170,Ормар ABS BOX 300*400*170,Ормар ABS BOX 300*400*170<br>Шифра 32136,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1275.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ormar_abs_c7fa58c4-1d8e-4f23-b2e8-42054e2609d3.jpg?v=1576224804,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-250-350-150,Ормар ABS BOX 250*350*150,Ормар ABS BOX 250*350*150<br>Шифра 32135,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,960.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ormar_abs_8ea549ab-67e4-482e-b61a-e3d018ee1be1.jpg?v=1576224753,1,,false,,,,,,,,,,,,,,,,,kg,,
ормар-abs-box-200-300-130,Ормар ABS BOX 200*300*130,Ормар ABS BOX 200*300*130<br>Шифра 32134<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,800.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ormar_abs.jpg?v=1576224690,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-за-под-90-20,Канал за под 90*20,Канал за под 90*20<br>Шифра 31980,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,195.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/90_20_kanal_za_pod.jpg?v=1576578521,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-за-под-70-20,Канал за под 70*20,Канал за под 70*20<br>Шифра 31979,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,138.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/70_20_kanal_za_pod.jpg?v=1576578612,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-за-под-50-12,Канал за под 50*12,Канал за под 50*12<br>Шифра 31978,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,96.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kanal_11_470x_813379e4-b12f-469a-9403-13ccc1f101bc.jpg?v=1576578854,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-перфориран-60-60,Канал перфориран 60*60,Канал перфориран 60*60<br>Шифра 30975,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,135.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sbs_40x60gri_db7b6112-8189-4955-9af9-542a3ad2caaf.jpg?v=1576223903,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-перфориран-60-40,Канал перфориран 60*40,Канал перфориран 60*40<br>Шифра 30974,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,105.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sbs_40x60gri.jpg?v=1576223822,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-перфориран-40-40,Канал перфориран 40*40,Канал перфориран 40*40<br>Шифра 30973,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sbs_40x40_gri.jpg?v=1576223775,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-перфориран-25-40,Канал перфориран 25*40,Канал перфориран 25*40<br>Шифра 30972,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,44.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sbs_25x40gri.jpg?v=1576223722,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-перфориран-25-25,Канал перфориран 25*25,Канал перфориран 25*25<br>Шифра 30971,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,42.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sbs_25x25gri.jpg?v=1576223625,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-пластичен-лепенка-40-40,Канал пластичен лепенка 40*40,Канал пластичен лепенка 40*40<br>Шифра 31235,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,49.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kanal_plasticen_40-40_lepenka.jpg?v=1576222829,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-пластичен-лепенка-40-25,Канал пластичен лепенка 40*25,Канал пластичен лепенка 40*25<br>Шифра 31234,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,42.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kanal_plasticen_40-25_lepenka.jpg?v=1576222765,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-пластичен-лепенка-40-16,Канал пластичен лепенка 40*16,Канал пластичен лепенка 40*16<br>Шифра 33070,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,41.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kanal_plasticen_40-16_lepenka.jpg?v=1576222708,1,,false,,,,,,,,,,,,,,,,,kg,,
канал-пластичен-лепенка-25-25,Канал пластичен лепенка 25*25,Канал пластичен лепенка 25*25<br>Шифра 31233,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/kanal_plasticen_25-25_lepenka.jpg?v=1576222638,1,,false,,,,,,,,,,,,,,,,,kg,,
